產品編號,區域編號,訂購日期,銷售數量,單價,銷售金額,銷售成本
469,262,2019/4/19,30,$228,"$6,840","$5,814 "
470,262,2019/4/19,3,$228,$684,$581 
469,274,2019/4/20,75,$228,"$17,100","$14,535 "
470,274,2019/4/20,21,$209,"$4,389","$3,731 "
447,274,2019/4/20,100,$150,"$15,000","$12,750 "
448,274,2019/4/20,150,$120,"$18,000","$15,300 "
364,274,2019/4/20,4,"$6,480","$25,920","$22,032 "
365,274,2019/4/20,3,"$6,480","$19,440","$16,524 "
468,136,2019/4/21,100,$228,"$22,800","$19,380 "
447,7,2019/4/21,200,$150,"$30,000","$25,500 "
448,7,2019/4/21,30,$120,"$3,600","$3,060 "
447,123,2019/4/23,200,$150,"$30,000","$25,500 "
448,123,2019/4/23,500,$120,"$60,000","$51,000 "
470,285,2019/4/23,9,$228,"$2,052","$1,744 "
469,285,2019/4/23,60,$228,"$13,680","$11,628 "
365,285,2019/4/23,2,"$6,480","$12,960","$11,016 "
364,285,2019/4/23,1,"$6,480","$6,480","$5,508 "
447,7,2019/4/25,300,$150,"$45,000","$38,250 "
469,7,2019/4/25,150,$228,"$34,200","$29,070 "
448,7,2019/4/25,50,$120,"$6,000","$5,100 "
470,7,2019/4/25,9,$228,"$2,052","$1,744 "
365,7,2019/4/25,3,"$6,480","$19,440","$16,524 "
364,7,2019/4/25,2,"$6,480","$12,960","$11,016 "
447,8,2019/4/26,50,$150,"$7,500","$6,375 "
447,264,2019/4/28,150,$150,"$22,500","$19,125 "
448,264,2019/4/28,100,$120,"$12,000","$10,200 "
448,138,2019/4/29,50,$120,"$6,000","$5,100 "
447,258,2019/4/29,250,$150,"$37,500","$31,875 "
448,258,2019/4/29,50,$120,"$6,000","$5,100 "
364,267,2019/4/30,100,"$6,480","$648,000","$550,800 "
365,267,2019/4/30,45,"$6,480","$291,600","$247,860 "
469,267,2019/4/30,3,$228,$684,$581 
468,267,2019/4/30,250,$228,"$57,000","$48,450 "
447,12,2019/4/30,120,$150,"$18,000","$15,300 "
448,12,2019/4/30,2,$120,$240,$204 
365,4,2019/5/1,150,"$6,480","$972,000","$826,200 "
447,278,2019/5/1,7,$150,"$1,050",$893 
448,278,2019/5/1,60,$120,"$7,200","$6,120 "
468,289,2019/5/1,1,$228,$228,$194 
470,289,2019/5/1,2,$228,$456,$388 
469,4,2019/5/1,150,$228,"$34,200","$29,070 "
470,4,2019/5/1,60,$228,"$13,680","$11,628 "
469,6,2019/5/1,3,$228,$684,$581 
470,6,2019/5/1,1,$228,$228,$194 
364,6,2019/5/1,15,"$6,480","$97,200","$82,620 "
448,113,2019/5/3,150,$120,"$18,000","$15,300 "
447,113,2019/5/3,150,$150,"$22,500","$19,125 "
448,3,2019/5/3,150,$120,"$18,000","$15,300 "
447,3,2019/5/3,100,$150,"$15,000","$12,750 "
468,1,2019/5/3,15,$228,"$3,420","$2,907 "
470,12,2019/5/3,3,$228,$684,$581 
364,5,2019/5/4,150,"$6,480","$972,000","$826,200 "
364,258,2019/5/4,60,"$6,480","$388,800","$330,480 "
365,5,2019/5/4,100,"$6,480","$648,000","$550,800 "
469,117,2019/5/4,250,$228,"$57,000","$48,450 "
468,117,2019/5/4,3,$228,$684,$581 
447,117,2019/5/4,100,$150,"$15,000","$12,750 "
448,117,2019/5/4,150,$120,"$18,000","$15,300 "
470,258,2019/5/4,3,$209,$627,$533 
448,258,2019/5/4,60,$120,"$7,200","$6,120 "
447,258,2019/5/4,15,$150,"$2,250","$1,913 "
469,258,2019/5/4,12,$228,"$2,736","$2,326 "
469,281,2019/5/4,60,$228,"$13,680","$11,628 "
469,292,2019/5/4,3,$228,$684,$581 
468,292,2019/5/4,1,$228,$228,$194 
470,292,2019/5/4,6,$220,"$1,320","$1,122 "
447,5,2019/5/4,75,$150,"$11,250","$9,563 "
470,5,2019/5/4,18,$228,"$4,104","$3,488 "
448,5,2019/5/4,30,$120,"$3,600","$3,060 "
469,5,2019/5/4,4,$228,$912,$775 
365,281,2019/5/4,30,"$6,480","$194,400","$165,240 "
364,281,2019/5/4,30,"$6,480","$194,400","$165,240 "
364,117,2019/5/4,3,"$6,480","$19,440","$16,524 "
365,258,2019/5/4,3,"$6,480","$19,440","$16,524 "
470,116,2019/5/5,2,$228,$456,$388 
468,116,2019/5/5,30,$228,"$6,840","$5,814 "
468,258,2019/5/5,30,$228,"$6,840","$5,814 "
469,258,2019/5/5,60,$228,"$13,680","$11,628 "
470,5,2019/5/6,3,$228,$684,$581 
364,5,2019/5/6,3,"$6,480","$19,440","$16,524 "
447,120,2019/5/7,100,$150,"$15,000","$12,750 "
469,120,2019/5/7,50,$228,"$11,400","$9,690 "
448,120,2019/5/7,400,$120,"$48,000","$40,800 "
448,4,2019/5/7,100,$120,"$12,000","$10,200 "
447,4,2019/5/7,3,$150,$450,$383 
365,120,2019/5/7,30,"$6,480","$194,400","$165,240 "
468,120,2019/5/8,60,$228,"$13,680","$11,628 "
470,283,2019/5/8,3,$228,$684,$581 
468,286,2019/5/8,30,$228,"$6,840","$5,814 "
470,286,2019/5/8,50,$228,"$11,400","$9,690 "
469,286,2019/5/8,350,$228,"$79,800","$67,830 "
447,4,2019/5/8,350,$150,"$52,500","$44,625 "
448,5,2019/5/8,400,$120,"$48,000","$40,800 "
469,2,2019/5/8,90,$228,"$20,520","$17,442 "
469,8,2019/5/8,30,$228,"$6,840","$5,814 "
448,12,2019/5/8,15,$120,"$1,800","$1,530 "
468,8,2019/5/8,6,$228,"$1,368","$1,163 "
470,1,2019/5/8,5,$228,"$1,140",$969 
447,12,2019/5/8,3,$150,$450,$383 
470,8,2019/5/8,1,$228,$228,$194 
364,283,2019/5/8,30,"$6,480","$194,400","$165,240 "
364,3,2019/5/8,3,"$6,480","$19,440","$16,524 "
365,6,2019/5/8,3,"$6,480","$19,440","$16,524 "
364,285,2019/5/9,135,"$6,480","$874,800","$743,580 "
469,124,2019/5/9,350,$228,"$79,800","$67,830 "
470,124,2019/5/9,1,$228,$228,$194 
468,124,2019/5/9,5,$228,"$1,140",$969 
447,285,2019/5/9,200,$150,"$30,000","$25,500 "
468,285,2019/5/9,3,$228,$684,$581 
470,285,2019/5/9,200,$220,"$44,000","$37,400 "
448,285,2019/5/9,1,$120,$120,$102 
447,4,2019/5/9,100,$150,"$15,000","$12,750 "
470,4,2019/5/9,60,$228,"$13,680","$11,628 "
469,4,2019/5/9,13,$228,"$2,964","$2,519 "
448,4,2019/5/9,3,$120,$360,$306 
364,4,2019/5/9,15,"$6,480","$97,200","$82,620 "
365,4,2019/5/9,15,"$6,480","$97,200","$82,620 "
469,113,2019/5/10,120,$228,"$27,360","$23,256 "
468,135,2019/5/10,30,$228,"$6,840","$5,814 "
470,260,2019/5/10,3,$228,$684,$581 
468,260,2019/5/10,60,$228,"$13,680","$11,628 "
447,287,2019/5/10,200,$150,"$30,000","$25,500 "
448,287,2019/5/10,200,$120,"$24,000","$20,400 "
448,275,2019/5/11,300,$120,"$36,000","$30,600 "
448,291,2019/5/11,200,$120,"$24,000","$20,400 "
448,9,2019/5/11,100,$120,"$12,000","$10,200 "
447,9,2019/5/11,50,$150,"$7,500","$6,375 "
469,140,2019/5/12,90,$228,"$20,520","$17,442 "
468,140,2019/5/12,45,$228,"$10,260","$8,721 "
470,140,2019/5/12,6,$228,"$1,368","$1,163 "
470,279,2019/5/12,3,$228,$684,$581 
364,279,2019/5/12,1,"$6,480","$6,480","$5,508 "
447,120,2019/5/13,150,$150,"$22,500","$19,125 "
364,257,2019/5/13,3,"$6,480","$19,440","$16,524 "
448,119,2019/5/14,250,$120,"$30,000","$25,500 "
447,119,2019/5/14,50,$150,"$7,500","$6,375 "
470,271,2019/5/14,9,$228,"$2,052","$1,744 "
469,271,2019/5/14,120,$228,"$27,360","$23,256 "
468,271,2019/5/14,15,$228,"$3,420","$2,907 "
470,125,2019/5/15,150,$228,"$34,200","$29,070 "
469,125,2019/5/15,50,$228,"$11,400","$9,690 "
469,2,2019/5/15,60,$228,"$13,680","$11,628 "
468,3,2019/5/15,60,$228,"$13,680","$11,628 "
448,7,2019/5/15,30,$120,"$3,600","$3,060 "
470,4,2019/5/15,6,$228,"$1,368","$1,163 "
447,7,2019/5/15,6,$150,$900,$765 
468,140,2019/5/16,45,$228,"$10,260","$8,721 "
469,140,2019/5/16,345,$209,"$72,105","$61,289 "
470,140,2019/5/16,44,$171,"$7,524","$6,395 "
470,271,2019/5/16,6,$228,"$1,368","$1,163 "
469,271,2019/5/16,60,$228,"$13,680","$11,628 "
468,271,2019/5/16,30,$228,"$6,840","$5,814 "
364,140,2019/5/16,8,"$6,480","$51,840","$44,064 "
365,140,2019/5/16,6,"$6,480","$38,880","$33,048 "
447,125,2019/5/17,100,$150,"$15,000","$12,750 "
448,125,2019/5/17,150,$120,"$18,000","$15,300 "
470,288,2019/5/18,9,$228,"$2,052","$1,744 "
469,257,2019/5/19,30,$228,"$6,840","$5,814 "
448,257,2019/5/19,200,$120,"$24,000","$20,400 "
447,257,2019/5/19,50,$150,"$7,500","$6,375 "
470,261,2019/5/19,6,$228,"$1,368","$1,163 "
469,261,2019/5/19,30,$228,"$6,840","$5,814 "
468,261,2019/5/19,15,$228,"$3,420","$2,907 "
364,257,2019/5/19,2,"$6,480","$12,960","$11,016 "
365,257,2019/5/19,1,"$6,480","$6,480","$5,508 "
469,277,2019/5/20,30,$228,"$6,840","$5,814 "
448,277,2019/5/20,100,$120,"$12,000","$10,200 "
365,277,2019/5/20,2,"$6,480","$12,960","$11,016 "
447,113,2019/5/21,200,$150,"$30,000","$25,500 "
448,113,2019/5/21,350,$120,"$42,000","$35,700 "
447,293,2019/5/22,100,$150,"$15,000","$12,750 "
448,293,2019/5/22,50,$120,"$6,000","$5,100 "
365,270,2019/5/22,1,"$6,480","$6,480","$5,508 "
364,289,2019/5/24,45,"$6,480","$291,600","$247,860 "
469,289,2019/5/24,7,$228,"$1,596","$1,357 "
470,289,2019/5/24,330,$228,"$75,240","$63,954 "
470,6,2019/5/24,90,$228,"$20,520","$17,442 "
469,6,2019/5/24,3,$209,$627,$533 
468,6,2019/5/24,2,$228,$456,$388 
365,289,2019/5/24,2,"$6,480","$12,960","$11,016 "
365,6,2019/5/24,1,"$6,480","$6,480","$5,508 "
469,273,2019/5/25,270,$209,"$56,430","$47,966 "
470,273,2019/5/25,33,$190,"$6,270","$5,330 "
447,273,2019/5/25,200,$150,"$30,000","$25,500 "
448,273,2019/5/25,100,$120,"$12,000","$10,200 "
448,281,2019/5/25,150,$120,"$18,000","$15,300 "
447,281,2019/5/25,100,$150,"$15,000","$12,750 "
470,282,2019/5/25,25,$190,"$4,750","$4,038 "
468,282,2019/5/25,45,$228,"$10,260","$8,721 "
364,273,2019/5/25,3,"$6,480","$19,440","$16,524 "
365,282,2019/5/25,3,"$6,480","$19,440","$16,524 "
468,135,2019/5/26,60,$228,"$13,680","$11,628 "
469,135,2019/5/26,60,$228,"$13,680","$11,628 "
470,135,2019/5/26,12,$220,"$2,640","$2,244 "
469,286,2019/5/26,60,$228,"$13,680","$11,628 "
448,286,2019/5/26,150,$120,"$18,000","$15,300 "
470,286,2019/5/26,13,$220,"$2,860","$2,431 "
468,286,2019/5/26,45,$228,"$10,260","$8,721 "
447,286,2019/5/26,350,$150,"$52,500","$44,625 "
365,286,2019/5/26,7,"$6,480","$45,360","$38,556 "
364,286,2019/5/26,2,"$6,480","$12,960","$11,016 "
448,123,2019/5/27,350,$120,"$42,000","$35,700 "
447,123,2019/5/27,200,$150,"$30,000","$25,500 "
447,259,2019/5/27,200,$150,"$30,000","$25,500 "
470,259,2019/5/27,2,$228,$456,$388 
448,259,2019/5/27,150,$120,"$18,000","$15,300 "
364,259,2019/5/27,2,"$6,480","$12,960","$11,016 "
365,272,2019/5/28,100,"$6,480","$648,000","$550,800 "
469,4,2019/5/28,450,$228,"$102,600","$87,210 "
447,116,2019/5/28,345,$150,"$51,750","$43,988 "
448,116,2019/5/28,45,$120,"$5,400","$4,590 "
469,272,2019/5/28,2,$209,$418,$355 
468,272,2019/5/28,100,$228,"$22,800","$19,380 "
447,272,2019/5/28,5,$150,$750,$638 
448,272,2019/5/28,26,$120,"$3,120","$2,652 "
470,272,2019/5/28,90,$190,"$17,100","$14,535 "
468,4,2019/5/28,50,$228,"$11,400","$9,690 "
364,272,2019/5/28,15,"$6,480","$97,200","$82,620 "
365,12,2019/5/29,175,"$6,480","$1,134,000","$963,900 "
448,289,2019/5/29,2,$120,$240,$204 
447,289,2019/5/29,60,$150,"$9,000","$7,650 "
469,11,2019/5/29,150,$228,"$34,200","$29,070 "
469,11,2019/5/29,150,$209,"$31,350","$26,648 "
448,8,2019/5/29,225,$120,"$27,000","$22,950 "
470,10,2019/5/29,30,$228,"$6,840","$5,814 "
470,10,2019/5/29,30,$209,"$6,270","$5,330 "
468,7,2019/5/29,20,$228,"$4,560","$3,876 "
468,9,2019/5/29,4,$228,$912,$775 
364,9,2019/5/29,6,"$6,480","$38,880","$33,048 "
447,137,2019/5/30,50,$150,"$7,500","$6,375 "
468,116,2019/5/31,60,$228,"$13,680","$11,628 "
469,116,2019/5/31,135,$228,"$30,780","$26,163 "
470,116,2019/5/31,19,$209,"$3,971","$3,375 "
448,116,2019/5/31,100,$120,"$12,000","$10,200 "
447,116,2019/5/31,150,$150,"$22,500","$19,125 "
364,116,2019/5/31,7,"$6,480","$45,360","$38,556 "
365,116,2019/5/31,6,"$6,480","$38,880","$33,048 "
364,280,2019/6/1,60,"$6,480","$388,800","$330,480 "
365,6,2019/6/1,60,"$6,480","$388,800","$330,480 "
470,269,2019/6/1,15,$228,"$3,420","$2,907 "
470,280,2019/6/1,600,$220,"$132,000","$112,200 "
469,280,2019/6/1,60,$228,"$13,680","$11,628 "
468,287,2019/6/1,6,$228,"$1,368","$1,163 "
469,5,2019/6/1,13,$228,"$2,964","$2,519 "
448,6,2019/6/1,3,$120,$360,$306 
447,6,2019/6/1,2,$145,$290,$247 
470,7,2019/6/1,1,$228,$228,$194 
365,280,2019/6/1,2,"$6,480","$12,960","$11,016 "
447,138,2019/6/2,100,$150,"$15,000","$12,750 "
448,138,2019/6/2,150,$120,"$18,000","$15,300 "
364,9,2019/6/3,90,"$6,480","$583,200","$495,720 "
468,267,2019/6/3,3,$228,$684,$581 
470,267,2019/6/3,14,$228,"$3,192","$2,713 "
469,267,2019/6/3,165,$228,"$37,620","$31,977 "
470,9,2019/6/3,150,$220,"$33,000","$28,050 "
447,9,2019/6/3,60,$150,"$9,000","$7,650 "
469,9,2019/6/3,1,$220,$220,$187 
365,9,2019/6/3,6,"$6,480","$38,880","$33,048 "
448,259,2019/6/4,100,$120,"$12,000","$10,200 "
447,275,2019/6/4,150,$150,"$22,500","$19,125 "
448,275,2019/6/4,150,$120,"$18,000","$15,300 "
470,275,2019/6/4,7,$228,"$1,596","$1,357 "
468,275,2019/6/4,15,$228,"$3,420","$2,907 "
365,275,2019/6/4,7,"$6,480","$45,360","$38,556 "
470,269,2019/6/5,6,$228,"$1,368","$1,163 "
469,269,2019/6/5,90,$228,"$20,520","$17,442 "
447,10,2019/6/5,200,$150,"$30,000","$25,500 "
469,10,2019/6/5,75,$228,"$17,100","$14,535 "
468,10,2019/6/5,15,$228,"$3,420","$2,907 "
470,10,2019/6/5,13,$220,"$2,860","$2,431 "
364,10,2019/6/5,2,"$6,480","$12,960","$11,016 "
365,10,2019/6/5,1,"$6,480","$6,480","$5,508 "
468,258,2019/6/7,15,$228,"$3,420","$2,907 "
469,258,2019/6/7,150,$228,"$34,200","$29,070 "
470,258,2019/6/7,6,$228,"$1,368","$1,163 "
469,272,2019/6/7,90,$228,"$20,520","$17,442 "
468,272,2019/6/7,45,$228,"$10,260","$8,721 "
470,272,2019/6/7,9,$228,"$2,052","$1,744 "
447,10,2019/6/7,200,$150,"$30,000","$25,500 "
448,10,2019/6/7,150,$120,"$18,000","$15,300 "
364,258,2019/6/7,2,"$6,480","$12,960","$11,016 "
365,258,2019/6/7,1,"$6,480","$6,480","$5,508 "
469,122,2019/6/8,180,$220,"$39,600","$33,660 "
448,122,2019/6/8,300,$120,"$36,000","$30,600 "
447,122,2019/6/8,250,$150,"$37,500","$31,875 "
470,122,2019/6/8,11,$220,"$2,420","$2,057 "
469,122,2019/6/8,60,$228,"$13,680","$11,628 "
468,122,2019/6/8,30,$228,"$6,840","$5,814 "
470,122,2019/6/8,6,$228,"$1,368","$1,163 "
470,137,2019/6/8,7,$228,"$1,596","$1,357 "
365,122,2019/6/8,7,"$6,480","$45,360","$38,556 "
364,122,2019/6/8,4,"$6,480","$25,920","$22,032 "
365,137,2019/6/8,4,"$6,480","$25,920","$22,032 "
364,137,2019/6/8,2,"$6,480","$12,960","$11,016 "
448,4,2019/6/9,150,$120,"$18,000","$15,300 "
447,4,2019/6/9,50,$150,"$7,500","$6,375 "
468,112,2019/6/10,60,$228,"$13,680","$11,628 "
469,112,2019/6/10,135,$228,"$30,780","$26,163 "
448,122,2019/6/10,150,$120,"$18,000","$15,300 "
447,122,2019/6/10,250,$150,"$37,500","$31,875 "
447,134,2019/6/10,350,$150,"$52,500","$44,625 "
448,134,2019/6/10,200,$120,"$24,000","$20,400 "
448,261,2019/6/10,200,$120,"$24,000","$20,400 "
470,261,2019/6/10,4,$228,$912,$775 
447,261,2019/6/10,200,$150,"$30,000","$25,500 "
469,261,2019/6/10,60,$228,"$13,680","$11,628 "
469,270,2019/6/10,30,$228,"$6,840","$5,814 "
468,270,2019/6/10,15,$228,"$3,420","$2,907 "
364,261,2019/6/10,4,"$6,480","$25,920","$22,032 "
365,261,2019/6/10,4,"$6,480","$25,920","$22,032 "
365,112,2019/6/10,1,"$6,480","$6,480","$5,508 "
364,112,2019/6/10,1,"$6,480","$6,480","$5,508 "
469,125,2019/6/11,1,$228,$228,$194 
470,125,2019/6/11,150,$220,"$33,000","$28,050 "
447,262,2019/6/11,8,$150,"$1,200","$1,020 "
365,4,2019/6/11,30,"$6,480","$194,400","$165,240 "
470,1,2019/6/11,50,$228,"$11,400","$9,690 "
469,3,2019/6/11,1,$228,$228,$194 
364,125,2019/6/11,12,"$6,480","$77,760","$66,096 "
365,125,2019/6/11,8,"$6,480","$51,840","$44,064 "
364,2,2019/6/11,3,"$6,480","$19,440","$16,524 "
448,115,2019/6/12,100,$120,"$12,000","$10,200 "
447,115,2019/6/12,500,$150,"$75,000","$63,750 "
469,277,2019/6/12,60,$228,"$13,680","$11,628 "
468,277,2019/6/12,15,$228,"$3,420","$2,907 "
470,277,2019/6/12,6,$228,"$1,368","$1,163 "
448,290,2019/6/17,250,$120,"$30,000","$25,500 "
447,290,2019/6/17,150,$150,"$22,500","$19,125 "
447,118,2019/6/18,250,$150,"$37,500","$31,875 "
469,118,2019/6/18,15,$228,"$3,420","$2,907 "
470,118,2019/6/18,6,$228,"$1,368","$1,163 "
448,118,2019/6/18,150,$120,"$18,000","$15,300 "
364,118,2019/6/18,2,"$6,480","$12,960","$11,016 "
469,6,2019/6/20,30,$228,"$6,840","$5,814 "
470,6,2019/6/20,4,$228,$912,$775 
364,6,2019/6/20,2,"$6,480","$12,960","$11,016 "
365,6,2019/6/20,1,"$6,480","$6,480","$5,508 "
448,113,2019/6/21,250,$120,"$30,000","$25,500 "
470,264,2019/6/21,3,$228,$684,$581 
469,264,2019/6/21,90,$228,"$20,520","$17,442 "
468,264,2019/6/21,30,$228,"$6,840","$5,814 "
469,294,2019/6/21,30,$228,"$6,840","$5,814 "
470,294,2019/6/21,6,$228,"$1,368","$1,163 "
365,294,2019/6/21,3,"$6,480","$19,440","$16,524 "
364,8,2019/6/22,200,"$6,480","$1,296,000","$1,101,600 "
365,8,2019/6/22,120,"$6,480","$777,600","$660,960 "
447,137,2019/6/22,3,$150,$450,$383 
447,8,2019/6/22,100,$150,"$15,000","$12,750 "
448,8,2019/6/22,50,$120,"$6,000","$5,100 "
469,8,2019/6/22,11,$228,"$2,508","$2,132 "
470,8,2019/6/22,2,$220,$440,$374 
470,266,2019/6/23,3,$228,$684,$581 
469,283,2019/6/23,90,$228,"$20,520","$17,442 "
470,283,2019/6/23,3,$228,$684,$581 
448,121,2019/6/24,200,$120,"$24,000","$20,400 "
447,121,2019/6/24,50,$150,"$7,500","$6,375 "
469,4,2019/6/25,120,$228,"$27,360","$23,256 "
468,3,2019/6/25,15,$228,"$3,420","$2,907 "
470,5,2019/6/25,6,$228,"$1,368","$1,163 "
448,114,2019/6/26,200,$120,"$24,000","$20,400 "
447,114,2019/6/26,150,$150,"$22,500","$19,125 "
468,121,2019/6/26,15,$228,"$3,420","$2,907 "
470,121,2019/6/26,19,$209,"$3,971","$3,375 "
469,121,2019/6/26,135,$228,"$30,780","$26,163 "
468,12,2019/6/26,195,$228,"$44,460","$37,791 "
469,1,2019/6/26,30,$220,"$6,600","$5,610 "
364,121,2019/6/26,5,"$6,480","$32,400","$27,540 "
365,121,2019/6/26,4,"$6,480","$25,920","$22,032 "
364,2,2019/6/26,1,"$6,480","$6,480","$5,508 "
364,5,2019/6/28,100,"$6,480","$648,000","$550,800 "
470,5,2019/6/28,300,$228,"$68,400","$58,140 "
447,1,2019/6/28,450,$150,"$67,500","$57,375 "
469,263,2019/6/28,3,$228,$684,$581 
470,263,2019/6/28,30,$228,"$6,840","$5,814 "
469,291,2019/6/28,60,$228,"$13,680","$11,628 "
470,291,2019/6/28,1,$228,$228,$194 
468,291,2019/6/28,50,$228,"$11,400","$9,690 "
448,11,2019/6/28,60,$120,"$7,200","$6,120 "
469,11,2019/6/28,30,$228,"$6,840","$5,814 "
448,1,2019/6/28,50,$120,"$6,000","$5,100 "
448,5,2019/6/28,30,$120,"$3,600","$3,060 "
469,5,2019/6/28,10,$228,"$2,280","$1,938 "
470,11,2019/6/28,3,$228,$684,$581 
447,11,2019/6/28,2,$150,$300,$255 
364,265,2019/6/28,3,"$6,480","$19,440","$16,524 "
470,124,2019/6/29,7,$228,"$1,596","$1,357 "
448,124,2019/6/29,100,$120,"$12,000","$10,200 "
447,124,2019/6/29,150,$150,"$22,500","$19,125 "
469,124,2019/6/29,225,$209,"$47,025","$39,971 "
468,124,2019/6/29,15,$228,"$3,420","$2,907 "
469,264,2019/6/29,120,$228,"$27,360","$23,256 "
470,264,2019/6/29,10,$228,"$2,280","$1,938 "
365,264,2019/6/29,4,"$6,480","$25,920","$22,032 "
364,264,2019/6/29,4,"$6,480","$25,920","$22,032 "
364,124,2019/6/29,3,"$6,480","$19,440","$16,524 "
365,124,2019/6/29,2,"$6,480","$12,960","$11,016 "
468,276,2019/6/30,15,$228,"$3,420","$2,907 "
469,281,2019/6/30,30,$228,"$6,840","$5,814 "
468,281,2019/6/30,30,$228,"$6,840","$5,814 "
574,116,2019/7/1,11,"$14,304","$157,344","$133,742 "
234,135,2019/7/1,6,$290,"$1,740","$1,479 "
488,135,2019/7/1,5,$324,"$1,620","$1,377 "
231,135,2019/7/1,2,$300,$600,$510 
490,135,2019/7/1,2,$324,$648,$551 
490,5,2019/7/1,2,$324,$648,$551 
234,5,2019/7/1,2,$300,$600,$510 
573,116,2019/7/1,6,"$14,304","$85,824","$72,950 "
561,5,2019/7/1,3,"$9,536","$28,608","$24,317 "
561,116,2019/7/1,2,"$9,536","$19,072","$16,211 "
234,278,2019/7/2,8,$300,"$2,400","$2,040 "
490,278,2019/7/2,5,$324,"$1,620","$1,377 "
231,278,2019/7/2,1,$300,$300,$255 
488,278,2019/7/2,2,$324,$648,$551 
561,288,2019/7/3,3,"$9,536","$28,608","$24,317 "
231,2,2019/7/5,15,$275,"$4,125","$3,506 "
490,2,2019/7/5,8,$324,"$2,592","$2,203 "
234,2,2019/7/5,7,$300,"$2,100","$1,785 "
488,2,2019/7/5,6,$324,"$1,944","$1,652 "
234,271,2019/7/6,18,$275,"$4,950","$4,208 "
231,271,2019/7/6,2,$300,$600,$510 
488,271,2019/7/6,15,$297,"$4,455","$3,787 "
490,271,2019/7/6,6,$324,"$1,944","$1,652 "
490,2,2019/7/6,4,$324,"$1,296","$1,102 "
234,2,2019/7/6,3,$300,$900,$765 
561,279,2019/7/6,2,"$9,536","$19,072","$16,211 "
447,7,2019/7/8,250,$150,"$37,500","$31,875 "
448,9,2019/7/8,150,$120,"$18,000","$15,300 "
447,10,2019/7/9,250,$150,"$37,500","$31,875 "
448,10,2019/7/9,200,$120,"$24,000","$20,400 "
561,275,2019/7/10,1,"$9,536","$9,536","$8,106 "
488,10,2019/7/11,5,$324,"$1,620","$1,377 "
490,11,2019/7/11,2,$324,$648,$551 
231,12,2019/7/11,2,$300,$600,$510 
234,9,2019/7/11,2,$300,$600,$510 
234,283,2019/7/12,8,$300,"$2,400","$2,040 "
490,283,2019/7/12,6,$324,"$1,944","$1,652 "
231,283,2019/7/12,2,$300,$600,$510 
488,283,2019/7/12,2,$324,$648,$551 
448,290,2019/7/12,250,$120,"$30,000","$25,500 "
447,290,2019/7/12,250,$150,"$37,500","$31,875 "
561,277,2019/7/13,5,"$9,536","$47,680","$40,528 "
562,277,2019/7/13,4,"$9,536","$38,144","$32,422 "
574,277,2019/7/13,2,"$14,304","$28,608","$24,317 "
573,277,2019/7/13,1,"$14,304","$14,304","$12,158 "
490,112,2019/7/14,4,$324,"$1,296","$1,102 "
488,112,2019/7/14,6,$324,"$1,944","$1,652 "
234,112,2019/7/14,8,$300,"$2,400","$2,040 "
231,112,2019/7/14,5,$300,"$1,500","$1,275 "
234,262,2019/7/14,5,$300,"$1,500","$1,275 "
490,262,2019/7/14,4,$324,"$1,296","$1,102 "
231,272,2019/7/14,6,$300,"$1,800","$1,530 "
490,272,2019/7/14,7,$324,"$2,268","$1,928 "
234,272,2019/7/14,9,$300,"$2,700","$2,295 "
488,272,2019/7/14,6,$324,"$1,944","$1,652 "
574,272,2019/7/14,3,"$14,304","$42,912","$36,475 "
562,272,2019/7/14,2,"$9,536","$19,072","$16,211 "
561,272,2019/7/14,2,"$9,536","$19,072","$16,211 "
488,280,2019/7/15,2,$324,$648,$551 
231,280,2019/7/15,1,$300,$300,$255 
573,139,2019/7/15,2,"$14,304","$28,608","$24,317 "
574,139,2019/7/15,2,"$14,304","$28,608","$24,317 "
562,139,2019/7/15,2,"$9,536","$19,072","$16,211 "
561,280,2019/7/15,2,"$9,536","$19,072","$16,211 "
573,280,2019/7/15,1,"$14,304","$14,304","$12,158 "
490,259,2019/7/16,150,$324,"$48,600","$41,310 "
231,259,2019/7/16,250,$300,"$75,000","$63,750 "
234,259,2019/7/16,6,$300,"$1,800","$1,530 "
488,259,2019/7/16,3,$324,$972,$826 
490,266,2019/7/16,2,$324,$648,$551 
234,266,2019/7/16,1,$300,$300,$255 
488,266,2019/7/16,9,$324,"$2,916","$2,479 "
447,2,2019/7/16,5,$150,$750,$638 
448,2,2019/7/16,2,$120,$240,$204 
490,9,2019/7/17,300,$324,"$97,200","$82,620 "
234,8,2019/7/17,250,$300,"$75,000","$63,750 "
447,271,2019/7/17,9,$150,"$1,350","$1,148 "
448,271,2019/7/17,8,$120,$960,$816 
231,9,2019/7/17,16,$300,"$4,800","$4,080 "
490,11,2019/7/17,11,$297,"$3,267","$2,777 "
488,9,2019/7/17,6,$324,"$1,944","$1,652 "
231,10,2019/7/17,4,$300,"$1,200","$1,020 "
488,9,2019/7/17,2,$324,$648,$551 
234,9,2019/7/17,2,$290,$580,$493 
562,273,2019/7/17,9,"$9,536","$85,824","$72,950 "
573,136,2019/7/18,13,"$13,828","$179,764","$152,799 "
490,136,2019/7/18,2,$324,$648,$551 
490,268,2019/7/18,13,$313,"$4,069","$3,459 "
234,268,2019/7/18,12,$290,"$3,480","$2,958 "
231,268,2019/7/18,13,$290,"$3,770","$3,205 "
